product_id,address,price,area,bedrooms_num,bathrooms_num
42113852,"Ba Vì, Hà Nội",Giá thỏa thuận,1.800 m²,0,0
42113851,"Đống Đa, Hà Nội","20,8 tỷ",58 m²,13,13
41998351,"Quận 3, Hồ Chí Minh",39 tỷ,160 m²,5,5
41096721,"Mỹ Đức, Hà Nội",Giá thỏa thuận,163 m²,0,0
42112515,"Đông Anh, Hà Nội",Giá thỏa thuận,54 m²,0,0
42113938,"Quận 10, Hồ Chí Minh",39 tỷ,100 m²,0,0
42113937,"Bình Thạnh, Hồ Chí Minh",40 tỷ,200 m²,0,0
42018244,"Quận 1, Hồ Chí Minh","10,5 tỷ",91 m²,3,2
42043978,"Tân Phú, Hồ Chí Minh","5,85 tỷ",68 m²,4,4
42113847,"Bình Thạnh, Hồ Chí Minh",12 tỷ,"108,7 m²",3,2
41745296,"Quận 1, Hồ Chí Minh",180 tỷ,100 m²,25,25
42113847,"Bình Thạnh, Hồ Chí Minh",12 tỷ,"108,7 m²",3,2
41745296,"Quận 1, Hồ Chí Minh",180 tỷ,100 m²,25,25
41879399,"Tân Bình, Hồ Chí Minh","8,5 tỷ",50 m²,4,5
41250750,"Quận 1, Hồ Chí Minh","5,8 tỷ","91,07 m²",3,2
41730118,"Thủ Đức, Hồ Chí Minh",18 tỷ,200 m²,4,3
41712183,"Hà Đông, Hà Nội","23,5 tỷ",59 m²,5,5
41314723,"Liên Chiểu, Đà Nẵng","3,2 tỷ",110 m²,0,0
41646005,"Tân Bình, Hồ Chí Minh","5,9 tỷ",60 m²,2,2
42113929,"Quận 1, Hồ Chí Minh",39 tỷ,80 m²,0,0
40350263,"Quận 7, Hồ Chí Minh",60 tỷ,252 m²,30,20
42047873,"Quận 7, Hồ Chí Minh",12 tỷ,"97,42 m²",2,2
42113842,"Hai Bà Trưng, Hà Nội","4,55 tỷ",54 m²,1,1
41131912,"Quận 7, Hồ Chí Minh","12,8 tỷ",147 m²,3,2
42113841,"Quận 7, Hồ Chí Minh","10,9 tỷ",144 m²,3,3
39470208,"Hai Bà Trưng, Hà Nội",42 tỷ,150 m²,5,5
38615055,"Quận 9, Hồ Chí Minh",Giá thỏa thuận,120 m²,5,0
42113840,"Long Biên, Hà Nội","4,5 tỷ",36 m²,0,0
40154770,"Gò Vấp, Hồ Chí Minh",32 tỷ,250 m²,0,0
41850235,"Quận 7, Hồ Chí Minh",9 tỷ,108 m²,3,2
41300256,"Đức Trọng, Lâm Đồng","3,99 tỷ",316 m²,0,0
38071216,"Tân Bình, Hồ Chí Minh","3,5 tỷ",64 m²,2,2
42113923,"Bình Thạnh, Hồ Chí Minh",55 tỷ,240 m²,0,0
39118388,"Liên Chiểu, Đà Nẵng","2,75 tỷ",125 m²,0,0
34470037,"Quận 9, Hồ Chí Minh",19 tỷ,144 m²,0,0
41377595,"Gò Vấp, Hồ Chí Minh",45 tỷ,220 m²,19,0
41080564,"Quận 7, Hồ Chí Minh","6,4 tỷ",77 m²,2,2
38563028,"Quận 12, Hồ Chí Minh",49 tỷ,270 m²,0,0
41547325,"Vũng Tàu, Bà Rịa Vũng Tàu","28,6 tỷ",260 m²,5,5
41925091,"Liên Chiểu, Đà Nẵng","7,65 tỷ",190 m²,0,0
42113829,"Vinh, Nghệ An","1,59 tỷ",151 m²,0,0
41990310,"Quận 7, Hồ Chí Minh","14,2 tỷ",148 m²,3,2
42113920,"Mê Linh, Hà Nội",72 tỷ,6.000 m²,0,0
42113919,"Ba Đình, Hà Nội","27,8 tỷ",64 m²,0,0
42113828,"Đông Anh, Hà Nội",Giá thỏa thuận,47 m²,0,0
32903881,"Quận 2, Hồ Chí Minh",6 tỷ,86 m²,2,2
41849944,"Quận 7, Hồ Chí Minh",7 tỷ,76 m²,0,0
42113826,"Bình Thạnh, Hồ Chí Minh",8 tỷ,39 m²,3,4
41679192,"Bình Tân, Hồ Chí Minh","2,32 tỷ",63 m²,2,2
41884046,"Quận 7, Hồ Chí Minh","4,5 tỷ",68 m²,2,2
39147297,"Quận 9, Hồ Chí Minh","1,85 tỷ",47 m²,1,0
39147297,"Quận 9, Hồ Chí Minh","1,85 tỷ",47 m²,1,0
41926561,"Quận 7, Hồ Chí Minh",8 tỷ,192 m²,3,2
42113909,"Quận 1, Hồ Chí Minh",75 tỷ,150 m²,0,0
42113823,"Ba Vì, Hà Nội",Giá thỏa thuận,1.800 m²,5,5
39141708,"Quận 9, Hồ Chí Minh","2,2 tỷ",59 m²,2,1
42113908,"Bình Xuyên, Vĩnh Phúc",28 tỷ,5.400 m²,0,0
41713086,"Văn Giang, Hưng Yên","7,38 tỷ",63 m²,0,0
42113893,"Hoàng Mai, Hà Nội","12,3 tỷ","37,2 m²",5,5
42113902,"Thanh Xuân, Hà Nội",43 tỷ,95 m²,5,5
42113818,"Tân Bình, Hồ Chí Minh","5,8 tỷ",78 m²,4,2
40636685,"Lâm Hà, Lâm Đồng",375 triệu,180 m²,0,0
42113900,"Lập Thạch, Vĩnh Phúc",21 tỷ,3.000 m²,0,0
41513005,"Tân Bình, Hồ Chí Minh","12,5 tỷ",74 m²,5,6
37346619,"Long Đất, Bà Rịa Vũng Tàu","2,49 tỷ",55 m²,0,0
41797085,"Quận 7, Hồ Chí Minh",6 tỷ,78 m²,2,2
42113898,"Quận 3, Hồ Chí Minh",45 tỷ,160 m²,0,0
41336923,"Lâm Hà, Lâm Đồng",850 triệu,1.000 m²,0,0
42113815,"Quận 12, Hồ Chí Minh","6,7 tỷ","56,3 m²",4,5
41818165,"Liên Chiểu, Đà Nẵng","3,95 tỷ",100 m²,0,0
42113894,"Thanh Xuân, Hà Nội","13,3 tỷ",56 m²,6,4
41626349,"Thủ Đức, Hồ Chí Minh","8,6 tỷ","99,1 m²",0,0
42113810,"Cẩm Lệ, Đà Nẵng","12,9 tỷ","164,6 m²",0,0
41008320,"Quận 7, Hồ Chí Minh","6,5 tỷ",77 m²,2,2
41875216,"Quận 2, Hồ Chí Minh",Giá thỏa thuận,79 m²,4,5
42113891,"Bắc Từ Liêm, Hà Nội","1,4 tỷ",55 m²,0,0
41750143,"Quận 9, Hồ Chí Minh","10,5 tỷ",150 m²,4,2
42039761,"Liên Chiểu, Đà Nẵng","3,65 tỷ",125 m²,0,0
37625034,"Quận 7, Hồ Chí Minh",25 tỷ,100 m²,4,5
42060875,"Bình Thạnh, Hồ Chí Minh",80 tỷ,173 m²,0,0
40750783,"Thanh Liêm, Hà Nam","5,57 tỷ",138 m²,0,0
41967910,"Tân Phú, Hồ Chí Minh",22 tỷ,128 m²,6,6
41945870,"Phú Nhuận, Hồ Chí Minh",Giá thỏa thuận,"86,4 m²",6,5
41430343,"Nhà Bè, Hồ Chí Minh","16,25 tỷ",250 m²,0,0
42113887,"Bình Thạnh, Hồ Chí Minh",26 tỷ,120 m²,0,0
42060502,"Quận 3, Hồ Chí Minh",145 tỷ,220 m²,0,0
39803722,"Phú Nhuận, Hồ Chí Minh",32 tỷ,200 m²,4,0
39648671,"Liên Chiểu, Đà Nẵng","2,3 tỷ",100 m²,0,0
41577423,"Thủ Đức, Hồ Chí Minh","6,5 tỷ",84 m²,3,2
41254963,"Thanh Xuân, Hà Nội",22 tỷ,82 m²,4,4
40373099,"Quận 3, Hồ Chí Minh",230 tỷ,630 m²,0,0
40373099,"Quận 3, Hồ Chí Minh",230 tỷ,630 m²,0,0
42113802,"Hà Đông, Hà Nội","10,2 tỷ",40 m²,6,5
40760240,"Hà Đông, Hà Nội","12,7 tỷ",55 m²,0,0
41774476,"Nhà Bè, Hồ Chí Minh",23 tỷ,250 m²,6,7
41840458,"Ngũ Hành Sơn, Đà Nẵng","3,5 tỷ",83 m²,2,2
42002984,"Bình Thạnh, Hồ Chí Minh","6,8 tỷ","43,4 m²",4,5
41865343,"Quận 7, Hồ Chí Minh","5,9 tỷ",111 m²,3,3
41716903,"Thái Hòa, Nghệ An","3,5 tỷ",75 m²,4,4
41705783,"Khánh Vĩnh, Khánh Hòa",790 triệu,372 m²,0,0
36873498,"Thanh Trì, Hà Nội",18 tỷ,92 m²,0,0
41866127,"Quận 7, Hồ Chí Minh","4,6 tỷ",128 m²,3,2
40747796,"Liên Chiểu, Đà Nẵng",9 tỷ,375 m²,0,0
41546106,"Quận 7, Hồ Chí Minh","9,6 tỷ",58 m²,4,4
42071983,"Gia Lâm, Hà Nội","10,5 tỷ",150 m²,0,0
37619920,"Bình Tân, Hồ Chí Minh","19,8 tỷ","129,6 m²",8,9
41421941,"Bình Thạnh, Hồ Chí Minh",35 tỷ,180 m²,6,6
41924774,"Gia Lâm, Hà Nội","6,2 tỷ",62 m²,0,0
41743156,"Diên Khánh, Khánh Hòa","1,79 tỷ",200 m²,0,0
41700524,"Quận 7, Hồ Chí Minh","7,7 tỷ",80 m²,3,3
38888094,"Quận 9, Hồ Chí Minh",Giá thỏa thuận,55 m²,1,1
41700524,"Quận 7, Hồ Chí Minh","7,7 tỷ",80 m²,3,3
38888094,"Quận 9, Hồ Chí Minh",Giá thỏa thuận,55 m²,1,1
42113621,"Đống Đa, Hà Nội","2,79 tỷ",60 m²,2,0
42113788,"Bắc Giang, Bắc Giang","2,76 tỷ",79 m²,2,2
41616121,"Biên Hòa, Đồng Nai","2,1 tỷ",62 m²,1,1
41632064,"Việt Trì, Phú Thọ","1,3 tỷ",37 m²,1,1
41819562,"Đơn Dương, Lâm Đồng",Giá thỏa thuận,645 m²,0,0
42113870,"Nha Trang, Khánh Hòa","5,3 tỷ",90 m²,0,0
42034338,"Hai Bà Trưng, Hà Nội","8,3 tỷ",90 m²,3,2
42113843,"Hoàng Mai, Hà Nội","4,5 tỷ",95 m²,3,2
42113783,"Đống Đa, Hà Nội","18,5 tỷ",55 m²,3,4
38103945,"Bình Chánh, Hồ Chí Minh","3,7 tỷ",66 m²,2,2
40452984,"Liên Chiểu, Đà Nẵng","2,65 tỷ",85 m²,0,0
39008618,"Bình Chánh, Hồ Chí Minh","3,25 tỷ",59 m²,2,1
42113798,"Quận 3, Hồ Chí Minh",Giá thỏa thuận,198 m²,0,0
42046823,"Thủ Đức, Hồ Chí Minh","153,45 tỷ",930 m²,2,0
41823365,"Liên Chiểu, Đà Nẵng",Giá thỏa thuận,160 m²,4,5
42113806,"Hoàng Mai, Hà Nội","9,6 tỷ",45 m²,10,5
42113775,"Phú Nhuận, Hồ Chí Minh","4,35 tỷ",69 m²,2,2
42113774,"Quận 7, Hồ Chí Minh","4,2 tỷ",71 m²,2,2
42113774,"Quận 7, Hồ Chí Minh","4,2 tỷ",71 m²,2,2
42113859,"Quận 3, Hồ Chí Minh",Giá thỏa thuận,128 m²,0,0
37353345,"Hà Đông, Hà Nội",5 tỷ,80 m²,2,2
40299544,"Quận 1, Hồ Chí Minh",390 tỷ,660 m²,0,0
42113797,"Tây Hồ, Hà Nội","7,2 tỷ",76 m²,1,2
41853908,"Quận 11, Hồ Chí Minh","4,3 tỷ",30 m²,2,2
42113772,"Ba Đình, Hà Nội","7,95 tỷ",50 m²,3,3
41173968,"Thanh Xuân, Hà Nội","5,8 tỷ",30 m²,3,0
42113844,"Quận 7, Hồ Chí Minh","5,85 tỷ",111 m²,3,3
40771282,"Quận 2, Hồ Chí Minh",56 tỷ,160 m²,0,0
41155013,"Thanh Khê, Đà Nẵng","2,25 tỷ",94 m²,2,2
42113777,"Hồng Bàng, Hải Phòng","5,65 tỷ",60 m²,4,3
42113855,"Quận 3, Hồ Chí Minh",65 tỷ,"356,19 m²",2,0
42113769,"Thanh Xuân, Hà Nội",12 tỷ,65 m²,5,4
41612591,"Nhà Bè, Hồ Chí Minh","1,65 tỷ","29,6 m²",1,1
42067477,"Mộc Châu, Sơn La","12,8 tỷ",2.250 m²,0,0
41658409,"Quận 2, Hồ Chí Minh",55 tỷ,360 m²,0,0
41839422,"Liên Chiểu, Đà Nẵng","4,45 tỷ",100 m²,0,0
42112165,"Tây Hồ, Hà Nội","30,5 tỷ",97 m²,4,4
39861424,"Đức Hòa, Long An","1,65 tỷ",130 m²,0,0
41658409,"Quận 2, Hồ Chí Minh",55 tỷ,360 m²,0,0
41839422,"Liên Chiểu, Đà Nẵng","4,45 tỷ",100 m²,0,0
42112165,"Tây Hồ, Hà Nội","30,5 tỷ",97 m²,4,4
39861424,"Đức Hòa, Long An","1,65 tỷ",130 m²,0,0
42113814,"Nha Trang, Khánh Hòa","2,45 tỷ","58,8 m²",2,2
41953289,"Bình Thạnh, Hồ Chí Minh","6,68 tỷ",47 m²,4,4
39300533,"Bình Chánh, Hồ Chí Minh","3,1 tỷ",83 m²,2,2
36913870,"Quận 1, Hồ Chí Minh",39 tỷ,171 m²,0,0
41955001,"Bình Thạnh, Hồ Chí Minh","5,6 tỷ",43 m²,3,2
42113753,"Ngô Quyền, Hải Phòng","2,2 tỷ","54,1 m²",2,2
38035283,"Quận 3, Hồ Chí Minh",69 tỷ,252 m²,0,0
42000450,"Bình Thạnh, Hồ Chí Minh","8,3 tỷ","58,75 m²",2,3
29772247,"Hai Bà Trưng, Hà Nội",85 tỷ,210 m²,8,8
40042639,"Quận 3, Hồ Chí Minh",75 tỷ,180 m²,0,0
42107341,"Thanh Thủy, Phú Thọ",900 triệu,"32,4 m²",1,1
42073684,"Bình Thạnh, Hồ Chí Minh","1,83 tỷ",18 m²,2,2
41910707,"Bình Thạnh, Hồ Chí Minh","9,9 tỷ",128 m²,3,2
42113838,"Bình Thạnh, Hồ Chí Minh",68 tỷ,446 m²,10,10
42088211,"Hà Đông, Hà Nội",Giá thỏa thuận,"67,4 m²",2,2
42113837,"Đơn Dương, Lâm Đồng",12 tỷ,3.065 m²,2,2
42088211,"Hà Đông, Hà Nội",Giá thỏa thuận,"67,4 m²",2,2
42113837,"Đơn Dương, Lâm Đồng",12 tỷ,3.065 m²,2,2
39301191,"Bình Chánh, Hồ Chí Minh","3,1 tỷ",83 m²,2,2
38820213,"Tân Bình, Hồ Chí Minh",57 tỷ,360 m²,0,0
42113835,"Hoàng Mai, Hà Nội","11,8 tỷ","43,3 m²",0,0
42094929,"Hà Đông, Hà Nội","3,1 tỷ",62 m²,2,0
42080139,"Phú Nhuận, Hồ Chí Minh","4,4 tỷ",16 m²,4,5
40296594,"Liên Chiểu, Đà Nẵng",10 tỷ,200 m²,5,5
41854582,"Bình Thạnh, Hồ Chí Minh",9 tỷ,110 m²,3,2
42113678,"Bảo Lâm, Lâm Đồng","1,8 tỷ",1.000 m²,0,0
42112302,"Quận 1, Hồ Chí Minh",59 tỷ,300 m²,12,12
31246336,"Đống Đa, Hà Nội",Giá thỏa thuận,127 m²,3,3
42113832,"Đông Anh, Hà Nội",9 tỷ,60 m²,0,0
42113602,"Thủy Nguyên, Hải Phòng","12,7 tỷ",81 m²,0,0
42113770,"Tây Hồ, Hà Nội",200 tỷ,270 m²,0,0
42113790,"Long Biên, Hà Nội","8,6 tỷ",38 m²,3,4
41987566,"Hòa Vang, Đà Nẵng","2,15 tỷ",100 m²,0,0
41862712,"Liên Chiểu, Đà Nẵng","2,65 tỷ",100 m²,3,1
42113824,"Cầu Giấy, Hà Nội","3,65 tỷ",60 m²,2,1
41698984,"Ba Đình, Hà Nội","10,5 tỷ",45 m²,10,11
41862712,"Liên Chiểu, Đà Nẵng","2,65 tỷ",100 m²,3,1
42113824,"Cầu Giấy, Hà Nội","3,65 tỷ",60 m²,2,1
41698984,"Ba Đình, Hà Nội","10,5 tỷ",45 m²,10,11
42113778,"Hòa Vang, Đà Nẵng","2,4 tỷ",100 m²,0,0
41964020,"Hóc Môn, Hồ Chí Minh","18,8 tỷ",550 m²,0,5
41221442,"Thủ Đức, Hồ Chí Minh","6,6 tỷ",110 m²,0,0
42041054,"Quận 9, Hồ Chí Minh",17 tỷ,"171,5 m²",4,4
41850856,"Kiến An, Hải Phòng","10,99 tỷ",160 m²,20,20
42110220,"Long Biên, Hà Nội","7,65 tỷ",132 m²,3,2
42111999,"Tân Bình, Hồ Chí Minh",57 tỷ,168 m²,0,0
42026022,"Liên Chiểu, Đà Nẵng",Giá thỏa thuận,132 m²,2,1
41538333,"Ngô Quyền, Hải Phòng","11,76 tỷ",70 m²,0,0
42113780,"Cần Giuộc, Long An","2,2 tỷ",236 m²,0,0
42040019,"Liên Chiểu, Đà Nẵng","3,3 tỷ",100 m²,0,0
41696624,"Ba Đình, Hà Nội","9,4 tỷ",68 m²,4,5
39469193,"Hạ Long, Quảng Ninh","1,45 tỷ",37 m²,1,1
40073366,"Ngũ Hành Sơn, Đà Nẵng","7,6 tỷ",220 m²,0,0
41726738,"Nhà Bè, Hồ Chí Minh","29,9 tỷ",250 m²,50,51
42113288,"Thường Tín, Hà Nội",Giá thỏa thuận,45 m²,0,0
42113729,"Vũng Tàu, Bà Rịa Vũng Tàu","5,8 tỷ",80 m²,0,0
42113729,"Vũng Tàu, Bà Rịa Vũng Tàu","5,8 tỷ",80 m²,0,0
42113728,"Quận 7, Hồ Chí Minh",17 tỷ,338 m²,3,2
40287575,"Hạ Long, Quảng Ninh","2,6 tỷ",50 m²,2,1
38820204,"Tân Bình, Hồ Chí Minh",63 tỷ,324 m²,0,4
41104138,"Thuận An, Bình Dương","2,4 tỷ",75 m²,2,2
42113456,"Quận 7, Hồ Chí Minh","13,2 tỷ",90 m²,4,4
42113725,"Bình Tân, Hồ Chí Minh","3,4 tỷ",61 m²,2,1
41822767,"Liên Chiểu, Đà Nẵng","4,25 tỷ",140 m²,0,0
41608144,"Quận 9, Hồ Chí Minh","2,38 tỷ",55 m²,1,1
42113812,"Tây Hồ, Hà Nội","6,5 tỷ",50 m²,0,0
42113811,"Thanh Xuân, Hà Nội","8,99 tỷ",46 m²,0,0
39476900,"Bình Thạnh, Hồ Chí Minh","27,9 tỷ",216 m²,0,0
42113771,"Nha Trang, Khánh Hòa","5,1 tỷ",100 m²,4,3
41449374,"Quận 9, Hồ Chí Minh",6 tỷ,"82,6 m²",5,3
42064019,"Nha Trang, Khánh Hòa","2,49 tỷ",166 m²,0,0
41997861,"Nha Trang, Khánh Hòa","1,65 tỷ",64 m²,2,1
41553476,"Nha Trang, Khánh Hòa",900 triệu,"73,9 m²",0,0
42113339,"Phú Nhuận, Hồ Chí Minh",95 tỷ,200 m²,0,0
41801779,"Quận 2, Hồ Chí Minh",55 tỷ,237 m²,5,5
42113279,"Phú Nhuận, Hồ Chí Minh",95 tỷ,200 m²,0,0
42113279,"Phú Nhuận, Hồ Chí Minh",95 tỷ,200 m²,0,0
41813877,"Quận 2, Hồ Chí Minh","17,28 tỷ",128 m²,0,0
39138713,"Hòa Thành, Tây Ninh",5 tỷ,30.000 m²,0,0
37102588,"Lê Chân, Hải Phòng",Giá thỏa thuận,101 m²,4,4
41015416,"Ninh Kiều, Cần Thơ","8,6 tỷ",90 m²,4,4
42113117,"Điện Bàn, Quảng Nam","2,75 tỷ",140 m²,0,0
40599538,"Phú Nhuận, Hồ Chí Minh",42 tỷ,225 m²,0,0
42113808,"Quận 1, Hồ Chí Minh",580 tỷ,1.100 m²,0,0
42113715,"Tân Bình, Hồ Chí Minh",28 tỷ,80 m²,0,0
41636525,"Liên Chiểu, Đà Nẵng","4,85 tỷ",150 m²,2,3
42112845,"Quận 7, Hồ Chí Minh",63 tỷ,"286,9 m²",0,0
41925223,"Liên Chiểu, Đà Nẵng","2,45 tỷ",100 m²,5,5
42113765,"Gò Vấp, Hồ Chí Minh",12 tỷ,"82,5 m²",0,0
40236542,"Phú Nhuận, Hồ Chí Minh",69 tỷ,340 m²,0,0
42113712,"Bến Lức, Long An",Giá thỏa thuận,90 m²,3,3
42113709,"Bình Tân, Hồ Chí Minh","5,6 tỷ",50 m²,0,2
41932944,"Liên Chiểu, Đà Nẵng","2,85 tỷ",95 m²,3,3
42113708,"Ngũ Hành Sơn, Đà Nẵng","8,7 tỷ",100 m²,8,4
40993923,"Liên Chiểu, Đà Nẵng","10,5 tỷ","161,5 m²",3,2
42112938,"Quận 12, Hồ Chí Minh","13,5 tỷ",105 m²,0,0
40997572,"Nam Từ Liêm, Hà Nội","4,8 tỷ",69 m²,2,2
42103920,"Thuận An, Bình Dương",Giá thỏa thuận,60 m²,2,2
42113801,"Quận 3, Hồ Chí Minh",35 tỷ,"71,5 m²",0,0
42113705,"Quận 7, Hồ Chí Minh","3,8 tỷ",80 m²,2,1
42112210,"Quận 2, Hồ Chí Minh",34 tỷ,176 m²,0,0
41404701,"Nam Từ Liêm, Hà Nội","1,88 tỷ","30,05 m²",1,1
42108761,"Đông Anh, Hà Nội",Giá thỏa thuận,80 m²,0,0
41685327,"Hai Bà Trưng, Hà Nội","10,5 tỷ",45 m²,6,5
41800263,"Lê Chân, Hải Phòng","3,5 tỷ","80,2 m²",2,2
41642584,"Phú Thọ, Phú Thọ","5,53 tỷ","118,8 m²",0,0
41565366,"Quận 8, Hồ Chí Minh","9,7 tỷ",100 m²,5,4
42112070,"Từ Sơn, Bắc Ninh","5,9 tỷ",100 m²,4,4
42113745,"Thanh Oai, Hà Nội",6 tỷ,54 m²,0,0
42113598,"Hà Đông, Hà Nội","4,8 tỷ",104 m²,0,0
42113680,"Quận 12, Hồ Chí Minh","3,4 tỷ","45,5 m²",3,2
40504488,"Thanh Oai, Hà Nội","1,77 tỷ",60 m²,0,0
42113800,"Tân Phú, Hồ Chí Minh","18,5 tỷ",80 m²,6,6
42113711,"Lê Chân, Hải Phòng","4,5 tỷ",50 m²,3,3
41862681,"Hai Bà Trưng, Hà Nội","33,3 tỷ",230 m²,4,4
41880926,"Nam Từ Liêm, Hà Nội","16,5 tỷ",75 m²,16,16
41862681,"Hai Bà Trưng, Hà Nội","33,3 tỷ",230 m²,4,4
41880926,"Nam Từ Liêm, Hà Nội","16,5 tỷ",75 m²,16,16
42111736,"Đức Hòa, Long An","1,2 tỷ",192 m²,0,0
40957557,"Thanh Oai, Hà Nội","2,42 tỷ","53,8 m²",0,0
41100642,"Thanh Oai, Hà Nội","3,1 tỷ","67,3 m²",0,0
42113694,"Đống Đa, Hà Nội","9,88 tỷ",50 m²,11,11
42113794,"Đan Phượng, Hà Nội",Giá thỏa thuận,90 m²,0,0
42113574,"Long Biên, Hà Nội",Giá thỏa thuận,55 m²,0,0
42096814,"Thanh Oai, Hà Nội","2,01 tỷ","62,8 m²",0,0
42076913,"Nha Trang, Khánh Hòa","2,7 tỷ",94 m²,0,0
41880880,"Hoàng Mai, Hà Nội","22,8 tỷ",100 m²,28,28
41585525,"Thanh Oai, Hà Nội","1,37 tỷ","41,7 m²",0,0
42075617,"Thanh Hóa, Thanh Hóa","5,31 tỷ",85 m²,0,0
42113003,"Hà Đông, Hà Nội","13,58 tỷ",50 m²,4,5
42113704,"Lê Chân, Hải Phòng",18 tỷ,80 m²,1,1
40515714,"Gia Lâm, Hà Nội",29 tỷ,150 m²,0,0
41503603,"Long Biên, Hà Nội","2,6 tỷ",38 m²,1,1
42113706,"Hai Bà Trưng, Hà Nội","9,3 tỷ",103 m²,3,2
42113688,"Bến Tre, Bến Tre","7,5 tỷ",385 m²,2,2
40102948,"Gia Lâm, Hà Nội",Giá thỏa thuận,150 m²,0,0
42113687,"Cầu Giấy, Hà Nội",Giá thỏa thuận,38 m²,1,1
42113786,"Quận 2, Hồ Chí Minh",45 tỷ,200 m²,0,0
40188885,"Ba Đình, Hà Nội",12 tỷ,"71,94 m²",2,2
41294958,"Long Biên, Hà Nội",22 tỷ,104 m²,0,0
42113669,"Lê Chân, Hải Phòng","7,5 tỷ","56,1 m²",5,0
39969556,"Gia Lâm, Hà Nội",Giá thỏa thuận,183 m²,0,0
42113567,"Bình Tân, Hồ Chí Minh","13,5 tỷ",88 m²,12,12
42113682,"Tân Bình, Hồ Chí Minh","15,5 tỷ",76 m²,5,4
40547440,"Gia Lâm, Hà Nội",Giá thỏa thuận,150 m²,0,0
40210250,"Gia Lâm, Hà Nội",Giá thỏa thuận,150 m²,0,0
41816538,"Phan Rang - Tháp Chàm, Ninh Thuận","2,9 tỷ",94 m²,0,0
39536943,"Long Biên, Hà Nội","11,5 tỷ",110 m²,4,5
42113739,"Tây Hồ, Hà Nội","5,15 tỷ",34 m²,3,2
41992280,"Thanh Xuân, Hà Nội","11,6 tỷ",36 m²,3,5
42113677,"Thái Nguyên, Thái Nguyên",Giá thỏa thuận,72 m²,2,2
40210123,"Gia Lâm, Hà Nội",Giá thỏa thuận,150 m²,0,0
39510712,"Hà Đông, Hà Nội",33 tỷ,129 m²,5,5
42113637,"Hải An, Hải Phòng","3,6 tỷ","44,5 m²",4,0
42113512,"Đống Đa, Hà Nội","24,9 tỷ",95 m²,3,3
39761092,"Long Biên, Hà Nội",45 tỷ,280 m²,7,4
39510712,"Hà Đông, Hà Nội",33 tỷ,129 m²,5,5
42113637,"Hải An, Hải Phòng","3,6 tỷ","44,5 m²",4,0
42113512,"Đống Đa, Hà Nội","24,9 tỷ",95 m²,3,3
39761092,"Long Biên, Hà Nội",45 tỷ,280 m²,7,4
42105546,"Thanh Khê, Đà Nẵng","3,25 tỷ","42,5 m²",3,3
42113443,"Củ Chi, Hồ Chí Minh","4,85 tỷ",101 m²,0,0
42113616,"Hà Đông, Hà Nội",Giá thỏa thuận,50 m²,0,0
37314380,"Dĩ An, Bình Dương","1,75 tỷ",52 m²,2,2
42113722,"Bảo Lâm, Lâm Đồng","3,2 tỷ",2.067 m²,0,0
42110638,"Ngũ Hành Sơn, Đà Nẵng","3,8 tỷ","76,5 m²",0,0
41184649,"Bình Thạnh, Hồ Chí Minh",42 tỷ,"195,5 m²",0,0
42113674,"Gia Lâm, Hà Nội","2,9 tỷ","49,5 m²",1,1
42113773,"Quận 1, Hồ Chí Minh",55 tỷ,"177,2 m²",0,0
35447499,"Tân Bình, Hồ Chí Minh","10,5 tỷ",85 m²,4,0
42113661,"Bắc Từ Liêm, Hà Nội",29 tỷ,116 m²,0,0
40090877,"Tân Bình, Hồ Chí Minh","22,8 tỷ",260 m²,0,0
42113531,"Thủ Dầu Một, Bình Dương",460 triệu,30 m²,2,1
41377949,"Hải Châu, Đà Nẵng","4,8 tỷ",69 m²,2,2
42113692,"Lạc Sơn, Hòa Bình",620 triệu,626 m²,0,0
41218226,"Tân Bình, Hồ Chí Minh","11,5 tỷ",75 m²,6,0
42113536,"Hải An, Hải Phòng",Giá thỏa thuận,81 m²,0,0
42113419,"Ninh Kiều, Cần Thơ",21 tỷ,"161,69 m²",3,2
42113572,"Lương Sơn, Hòa Bình","3,99 tỷ",210 m²,0,0
42113733,"Thanh Xuân, Hà Nội","11,5 tỷ",32 m²,4,5
39977615,"Xuyên Mộc, Bà Rịa Vũng Tàu","3,5 tỷ",878 m²,0,0
39470723,"Tân Bình, Hồ Chí Minh","11,7 tỷ",81 m²,0,0
36537668,"Dĩ An, Bình Dương","1,7 tỷ",51 m²,2,2
42113120,"Nhơn Trạch, Đồng Nai","2,32 tỷ",1.220 m²,0,0
42113413,"Dương Kinh, Hải Phòng",Giá thỏa thuận,330 m²,0,0
40260705,"Tân Bình, Hồ Chí Minh","11,5 tỷ",83 m²,0,0
39696273,"Tây Hồ, Hà Nội",100 tỷ,100 m²,0,0
42113658,"Thanh Xuân, Hà Nội","7,7 tỷ",50 m²,0,0
38236722,"Dĩ An, Bình Dương","1,45 tỷ",38 m²,1,1
41445054,"Tân Bình, Hồ Chí Minh",17 tỷ,170 m²,0,0
42113761,"Hà Đông, Hà Nội",38 tỷ,142 m²,6,6
42113760,"Quận 2, Hồ Chí Minh","15,9 tỷ","80,86 m²",2,2
42031291,"Phú Nhuận, Hồ Chí Minh","5,85 tỷ",40 m²,3,2
42113481,"Phủ Lý, Hà Nam","6,5 tỷ",80 m²,3,3
36311990,"Nhơn Trạch, Đồng Nai",Giá thỏa thuận,119 m²,0,0
